,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
416,CHEMBL4793354,CCCCOC(=O)CC1c2c(F)ccc(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,487.4710000000001,4.772120000000005,0.0,5.0,5.392544976785332
417,CHEMBL4787301,CCCCOC(=O)CC1c2cccc(Cl)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,489.89900000000017,4.978000000000004,0.0,5.0,5.856985199745905
418,CHEMBL4789799,CCCCOC(=O)CC1c2c(OC)ccc(OC)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,515.5060000000002,4.3418000000000045,0.0,7.0,5.152797636019076
419,CHEMBL4798678,CCCCOC(=O)CC1c2cc(OC)cc(OC)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,515.5060000000002,4.3418000000000045,0.0,7.0,5.402304814074488
420,CHEMBL4787349,CCCCOC(=O)CC1c2cccc(C(=O)OCCCC)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,555.5710000000003,5.281500000000006,0.0,7.0,5.367542707815276
421,CHEMBL4790037,COC(=O)CC1c2cccc(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,427.4000000000001,3.4627200000000027,0.0,5.0,5.449771646944906
422,CHEMBL4798316,Cc1cccc2c1S(=O)(=O)N(C(=O)c1ccc(C(F)(F)F)cc1)C2CC(=O)OC(C)(C)C,intermediate,469.4810000000002,4.631420000000004,0.0,5.0,5.3325470471100465
423,CHEMBL4776198,CCCCOCCC1c2cccc(C)c2C(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,419.4430000000001,5.5579200000000055,0.0,3.0,5.627087997029894
424,CHEMBL4779776,CCCCc1noc(CC2c3cccc(C)c3S(=O)(=O)N2C(=O)c2cccc(C(F)(F)F)c2)n1,intermediate,493.5070000000002,4.867920000000005,0.0,6.0,5.241088107602026
425,CHEMBL4791771,CCCCc1nnc(CC2c3cccc(C)c3S(=O)(=O)N2C(=O)c2cccc(C(F)(F)F)c2)o1,intermediate,493.5070000000002,4.867920000000005,0.0,6.0,5.3325470471100465
426,CHEMBL4854929,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4ccc(C(C)(C)C)cc4)c(=O)n(C)c3n2)cc1,intermediate,499.65900000000033,5.757200000000005,1.0,7.0,5.703334809738469
427,CHEMBL4847571,Cn1c(=O)c(-c2cccc(Cl)c2Cl)cc2cnc(Nc3cccc(S(C)(=O)=O)c3)nc21,intermediate,475.35700000000014,4.449400000000003,1.0,7.0,5.910094888560602
